STR,choice,alt ,asc,species,frog,bird,fish,location1,satoyama,non_satoyama,cultivation1,organic,non_organic,price 
69015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
69015,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
69016,1,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
69016,0,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
69016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
69017,1,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
69017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
69017,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
69018,0,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
69018,1,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
69018,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
70013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
70013,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
70013,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
70014,1,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
70014,0,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
70014,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
70015,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
70015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
70015,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
70016,1,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
70016,0,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
70016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
70017,1,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
70017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
70017,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
70018,0,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
70018,1,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
70018,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
71013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
71013,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
71013,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
71014,0,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
71014,0,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
71014,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
71015,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
71015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
71015,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
71016,0,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
71016,1,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
71016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
71017,1,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
71017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
71017,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
71018,1,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
71018,0,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
71018,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
72013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
72013,0,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
72013,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
72014,0,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
72014,0,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
72014,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
72015,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
72015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
72015,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
72016,0,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
72016,1,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
72016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
72017,1,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
72017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
72017,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
72018,0,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
72018,1,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
72018,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
73013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
73013,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
73013,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
73014,1,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
73014,0,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
73014,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
73015,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
73015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
73015,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
73016,0,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
73016,1,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
73016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
73017,0,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
73017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
73017,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
73018,0,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
73018,0,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
73018,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7401,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
7401,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
7401,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7402,0,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
7402,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
7402,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7403,1,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
7403,0,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
7403,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7404,1,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
7404,0,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
7404,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7405,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
7405,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
7405,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7406,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
7406,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
7406,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7501,0,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
7501,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
7501,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7502,0,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
7502,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
7502,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7503,0,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
7503,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
7503,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7504,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
7504,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
7504,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7505,0,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
7505,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
7505,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7506,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
7506,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
7506,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7601,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
7601,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
7601,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7602,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
7602,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
7602,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7603,0,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
7603,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
7603,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7604,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
7604,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
7604,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7605,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
7605,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
7605,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7606,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
7606,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
7606,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7701,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
7701,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
7701,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7702,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
7702,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
7702,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7703,1,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
7703,0,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
7703,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7704,1,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
7704,0,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
7704,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7705,0,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
7705,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
7705,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7706,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
7706,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
7706,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7801,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
7801,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
7801,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7802,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
7802,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
7802,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7803,1,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
7803,0,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
7803,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7804,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
7804,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
7804,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7805,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
7805,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
7805,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7806,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
7806,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
7806,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7901,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
7901,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
7901,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7902,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
7902,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
7902,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7903,0,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
7903,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
7903,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7904,1,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
7904,0,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
7904,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7905,0,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
7905,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
7905,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
7906,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
7906,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
7906,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
8007,0,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
8007,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
8007,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
8008,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
8008,0,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
8008,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
8009,0,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
8009,0,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
8009,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
80010,0,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
80010,0,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
80010,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
80011,0,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
80011,0,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
80011,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
80012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
80012,0,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
80012,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
8107,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
8107,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
8107,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
8108,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
8108,1,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
8108,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
8109,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
8109,0,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
8109,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
81010,0,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
81010,1,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
81010,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
81011,0,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
81011,1,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
81011,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
81012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
81012,1,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
81012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
8207,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
8207,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
8207,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
8208,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
8208,1,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
8208,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
8209,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
8209,0,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
8209,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
82010,0,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
82010,0,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
82010,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
82011,0,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
82011,1,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
82011,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
82012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
82012,1,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
82012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
8307,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2000
8307,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000
8307,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
8308,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000
8308,1,alt2,0,3,0,0,1,1,1,0,1,1,0,1000
8308,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
8309,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2500
8309,0,alt2,0,3,0,0,1,1,1,0,0,0,1,2500
8309,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
83010,0,alt1,0,2,0,1,0,0,0,1,0,0,1,1000
83010,1,alt2,0,2,0,1,0,1,1,0,1,1,0,3000
83010,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
83011,0,alt1,0,1,1,0,0,1,1,0,1,1,0,5000
83011,1,alt2,0,3,0,0,1,0,0,1,0,0,1,2000
83011,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
83012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000
83012,1,alt2,0,2,0,1,0,1,1,0,0,0,1,2000
83012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
84013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
84013,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
84013,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
84014,0,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
84014,1,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
84014,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
84015,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
84015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
84015,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
84016,1,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
84016,0,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
84016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
84017,0,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
84017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
84017,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
84018,0,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
84018,1,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
84018,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
85013,1,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
85013,0,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
85013,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
85014,1,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
85014,0,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
85014,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
85015,0,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
85015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
85015,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
85016,0,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
85016,1,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
85016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
85017,1,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
85017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
85017,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
85018,0,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
85018,0,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
85018,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
86013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
86013,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
86013,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
86014,0,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
86014,1,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
86014,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
86015,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
86015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
86015,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
86016,0,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
86016,1,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
86016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
86017,1,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
86017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
86017,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
86018,0,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
86018,1,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
86018,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
87013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
87013,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
87013,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
87014,0,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
87014,0,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
87014,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
87015,0,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
87015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
87015,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
87016,0,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
87016,1,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
87016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
87017,1,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
87017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
87017,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
87018,0,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
87018,1,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
87018,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
88013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
88013,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
88013,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
88014,0,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
88014,0,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
88014,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
88015,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
88015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
88015,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
88016,0,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
88016,1,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
88016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
88017,1,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
88017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
88017,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
88018,0,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
88018,1,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
88018,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
89013,0,alt1,0,2,0,1,0,0,0,1,0,0,1,5000
89013,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2500
89013,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
89014,1,alt1,0,3,0,0,1,0,0,1,1,1,0,5000
89014,0,alt2,0,1,1,0,0,1,1,0,1,1,0,9000
89014,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
89015,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2000
89015,0,alt2,0,2,0,1,0,0,0,1,1,1,0,9000
89015,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
89016,0,alt1,0,3,0,0,1,1,1,0,0,0,1,2500
89016,1,alt2,0,2,0,1,0,1,1,0,1,1,0,2500
89016,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
89017,1,alt1,0,3,0,0,1,1,1,0,1,1,0,3000
89017,0,alt2,0,3,0,0,1,0,0,1,1,1,0,9000
89017,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
89018,0,alt1,0,2,0,1,0,0,0,1,1,1,0,9000
89018,1,alt2,0,3,0,0,1,1,1,0,0,0,1,3000
89018,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9001,0,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
9001,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
9001,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9002,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
9002,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
9002,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9003,1,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
9003,0,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
9003,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9004,1,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
9004,0,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
9004,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9005,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
9005,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
9005,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9006,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
9006,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
9006,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9101,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
9101,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
9101,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9102,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000
9102,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000
9102,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9103,1,alt1,0,2,0,1,0,1,1,0,1,1,0,3000
9103,0,alt2,0,1,1,0,0,0,0,1,1,1,0,2000
9103,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9104,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000
9104,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000
9104,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9105,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000
9105,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000
9105,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9106,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000
9106,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000
9106,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
9201,0,alt1,0,2,0,1,0,1,1,0,1,1,0,2500
9201,1,alt2,0,3,0,0,1,0,0,1,1,1,0,5000
9201,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000
