STR,choice,alt ,asc,species,frog,bird,fish,location1,satoyama,non_satoyama,cultivation1,organic,non_organic,price ,rice_buyer,rice_buyer1,rice_buyer2,rice_buyer3,rice_size,rice_frequency,gender,male,age,pref,tokyo,kana,ibar,sait,chiba,toch,naga,hokk,fuku,shiz,fukuoka,niigata,academic,junior,secondary,technical,college,undergraduate,master,phd,other,occupation,office,farmer,self_employed,civil,ngo_npo,student,researcher,house,retired,unemployed,other,children1,less_primary,primary,junior,high,greater_high,none,children_quant1,children2,children_quantity2,children3,children_quantity3
16404,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,4,4,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16405,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000,1,1,0,0,4,4,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16405,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000,1,1,0,0,4,4,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16405,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,4,4,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16406,0,alt1,0,3,0,0,1,0,0,1,1,1,0,2000,1,1,0,0,4,4,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16406,1,alt2,0,1,1,0,0,1,1,0,0,0,1,1000,1,1,0,0,4,4,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16406,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,4,4,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16501,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500,2,0,1,0,NA,NA,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16501,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000,2,0,1,0,NA,NA,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16501,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,NA,NA,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16502,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000,2,0,1,0,NA,NA,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16502,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000,2,0,1,0,NA,NA,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16502,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,NA,NA,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16503,0,alt1,0,2,0,1,0,1,1,0,1,1,0,3000,2,0,1,0,NA,NA,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16503,1,alt2,0,1,1,0,0,0,0,1,1,1,0,2000,2,0,1,0,NA,NA,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16503,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,NA,NA,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16504,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000,2,0,1,0,NA,NA,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16504,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000,2,0,1,0,NA,NA,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16504,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,NA,NA,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16505,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000,2,0,1,0,NA,NA,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16505,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000,2,0,1,0,NA,NA,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16505,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,NA,NA,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16506,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000,2,0,1,0,NA,NA,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16506,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000,2,0,1,0,NA,NA,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16506,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,NA,NA,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16601,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2500,2,0,1,0,5,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16601,0,alt2,0,3,0,0,1,0,0,1,1,1,0,5000,2,0,1,0,5,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16601,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,5,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16602,1,alt1,0,3,0,0,1,1,1,0,1,1,0,1000,2,0,1,0,5,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16602,0,alt2,0,2,0,1,0,0,0,1,0,0,1,5000,2,0,1,0,5,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16602,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,5,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16603,1,alt1,0,2,0,1,0,1,1,0,1,1,0,3000,2,0,1,0,5,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16603,0,alt2,0,1,1,0,0,0,0,1,1,1,0,2000,2,0,1,0,5,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16603,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,5,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16604,0,alt1,0,1,1,0,0,0,0,1,1,1,0,3000,2,0,1,0,5,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16604,1,alt2,0,2,0,1,0,0,0,1,1,1,0,1000,2,0,1,0,5,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16604,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,5,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16605,1,alt1,0,1,1,0,0,1,1,0,0,0,1,1000,2,0,1,0,5,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16605,0,alt2,0,1,1,0,0,0,0,1,0,0,1,3000,2,0,1,0,5,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16605,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,5,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16606,1,alt1,0,3,0,0,1,0,0,1,1,1,0,2000,2,0,1,0,5,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16606,0,alt2,0,1,1,0,0,1,1,0,0,0,1,1000,2,0,1,0,5,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16606,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,2,0,1,0,5,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16707,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2000,1,1,0,0,5,4,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16707,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000,1,1,0,0,5,4,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16707,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,5,4,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16708,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000,1,1,0,0,5,4,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16708,1,alt2,0,3,0,0,1,1,1,0,1,1,0,1000,1,1,0,0,5,4,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16708,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,5,4,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16709,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2500,1,1,0,0,5,4,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16709,0,alt2,0,3,0,0,1,1,1,0,0,0,1,2500,1,1,0,0,5,4,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16709,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,5,4,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
167010,0,alt1,0,2,0,1,0,0,0,1,0,0,1,1000,1,1,0,0,5,4,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
167010,1,alt2,0,2,0,1,0,1,1,0,1,1,0,3000,1,1,0,0,5,4,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
167010,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,5,4,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
167011,1,alt1,0,1,1,0,0,1,1,0,1,1,0,5000,1,1,0,0,5,4,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
167011,0,alt2,0,3,0,0,1,0,0,1,0,0,1,2000,1,1,0,0,5,4,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
167011,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,5,4,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
167012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000,1,1,0,0,5,4,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
167012,1,alt2,0,2,0,1,0,1,1,0,0,0,1,2000,1,1,0,0,5,4,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
167012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,5,4,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16807,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2000,1,1,0,0,4,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16807,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000,1,1,0,0,4,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16807,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,4,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16808,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000,1,1,0,0,4,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16808,0,alt2,0,3,0,0,1,1,1,0,1,1,0,1000,1,1,0,0,4,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16808,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,4,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16809,0,alt1,0,1,1,0,0,0,0,1,1,1,0,2500,1,1,0,0,4,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16809,0,alt2,0,3,0,0,1,1,1,0,0,0,1,2500,1,1,0,0,4,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16809,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,4,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
168010,0,alt1,0,2,0,1,0,0,0,1,0,0,1,1000,1,1,0,0,4,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
168010,1,alt2,0,2,0,1,0,1,1,0,1,1,0,3000,1,1,0,0,4,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
168010,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,4,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
168011,0,alt1,0,1,1,0,0,1,1,0,1,1,0,5000,1,1,0,0,4,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
168011,0,alt2,0,3,0,0,1,0,0,1,0,0,1,2000,1,1,0,0,4,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
168011,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,4,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
168012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000,1,1,0,0,4,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
168012,0,alt2,0,2,0,1,0,1,1,0,0,0,1,2000,1,1,0,0,4,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
168012,1,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,4,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16907,1,alt1,0,2,0,1,0,1,1,0,1,1,0,2000,1,1,0,0,1,1,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16907,0,alt2,0,1,1,0,0,1,1,0,1,1,0,5000,1,1,0,0,1,1,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16907,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,1,1,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16908,0,alt1,0,3,0,0,1,0,0,1,0,0,1,9000,1,1,0,0,1,1,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16908,1,alt2,0,3,0,0,1,1,1,0,1,1,0,1000,1,1,0,0,1,1,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16908,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,1,1,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16909,1,alt1,0,1,1,0,0,0,0,1,1,1,0,2500,1,1,0,0,1,1,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16909,0,alt2,0,3,0,0,1,1,1,0,0,0,1,2500,1,1,0,0,1,1,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
16909,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,1,1,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
169010,0,alt1,0,2,0,1,0,0,0,1,0,0,1,1000,1,1,0,0,1,1,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
169010,1,alt2,0,2,0,1,0,1,1,0,1,1,0,3000,1,1,0,0,1,1,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
169010,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,1,1,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
169011,0,alt1,0,1,1,0,0,1,1,0,1,1,0,5000,1,1,0,0,1,1,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
169011,1,alt2,0,3,0,0,1,0,0,1,0,0,1,2000,1,1,0,0,1,1,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
169011,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,1,1,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
169012,0,alt1,0,1,1,0,0,1,1,0,1,1,0,9000,1,1,0,0,1,1,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
169012,1,alt2,0,2,0,1,0,1,1,0,0,0,1,2000,1,1,0,0,1,1,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
169012,0,alt3,1,0,0,0,0,0,0,1,0,0,1,2000,1,1,0,0,1,1,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,
17007,0,alt1,0,2,0,1,0,1,1,0,1,1,0,2000,1,1,0,0,4,2,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,,,,
